profile_id,email,phone_number,first_name,last_name,city,region,country,timezone,source,subscriptions,consent_status,email_subscribed,sms_subscribed,created,updated,predicted_clv_1y,predicted_clv_lifetime,churn_risk,predicted_gender,average_days_between_orders,average_order_value,total_revenue,expected_date_of_next_order,historic_clv,historic_number_of_orders,custom_properties
klv_cust8727805468,user2178@example.com,+15551655874,David,Patel,Toronto,ON,United States,America/New_York,social,{},subscribed,True,False,2023-10-05 21:23:44,2024-11-20 07:18:35,143.37,622.47,medium,female,45.5,91.98,703.06,2025-10-06 17:27:55,220.5,8,{}
klv_cust3322580659,user2179@example.com,+15553256262,Eve,Kim,Los Angeles,NY,Canada,America/New_York,social,{},subscribed,False,False,2023-05-26 22:41:40,2024-04-21 04:20:27,206.74,642.57,low,female,31.9,66.58,81.02,2025-11-08 22:39:59,339.99,9,{}
klv_cust7453081889,user2180@example.com,+15557201653,Alice,Patel,New York,NY,United Kingdom,America/New_York,landing_page,{},subscribed,False,False,2022-02-14 08:11:22,2024-04-21 16:10:15,251.15,870.18,medium,female,61.3,71.95,411.92,2025-05-18 02:08:35,478.53,4,{}
klv_cust6045729129,user2181@example.com,+15552095695,Alice,Patel,Sydney,ON,United States,America/New_York,social,{},subscribed,True,True,2022-03-06 21:19:53,2024-08-20 10:12:32,266.41,1211.61,low,unknown,81.6,42.52,182.37,2025-12-24 13:09:50,224.75,12,{}
klv_cust5194066484,user2182@example.com,+15555430379,David,Kim,Sydney,CA,United Kingdom,America/New_York,social,{},subscribed,True,True,2022-01-08 21:01:44,2024-06-17 06:21:41,268.38,749.87,high,female,68.0,48.61,327.65,2025-07-14 11:26:46,101.3,6,{}
klv_cust7270955446,user2183@example.com,+15558686323,Bob,Jones,New York,CA,United States,America/New_York,landing_page,{},subscribed,True,False,2023-11-09 11:41:09,2024-12-26 00:14:35,260.8,1245.8,winback,female,55.5,90.39,496.97,2025-08-02 16:35:05,354.28,1,{}
klv_cust3960136787,user2184@example.com,+15558093638,Eve,Chen,Sydney,NY,United States,America/New_York,social,{},subscribed,True,False,2022-03-12 07:22:53,2024-08-17 12:06:06,200.78,667.46,low,male,45.6,80.96,131.64,2025-12-21 22:58:32,409.58,1,{}
klv_cust9640701016,user2185@example.com,+15551433938,Eve,Chen,Los Angeles,CA,United States,America/New_York,landing_page,{},subscribed,True,False,2023-04-25 15:29:01,2025-01-27 02:03:41,152.88,620.51,medium,female,50.6,107.64,774.83,2025-09-22 12:14:04,579.56,2,{}
klv_cust6200141898,user2186@example.com,+15557668226,Bob,Patel,Sydney,Greater London,United Kingdom,America/New_York,shopify,{},subscribed,True,False,2023-10-13 01:24:32,2024-01-07 14:27:34,230.73,914.74,medium,male,92.9,116.86,728.32,2025-08-04 10:19:44,380.61,1,{}
klv_cust3495411322,user2187@example.com,+15556282525,Eve,Kim,New York,Greater London,United States,America/New_York,landing_page,{},subscribed,True,False,2022-01-15 02:11:12,2024-04-20 16:16:52,234.91,663.75,medium,male,63.5,42.12,209.73,2025-04-27 04:52:28,256.94,5,{}
klv_cust6692705133,user2188@example.com,+15552629127,Carol,Smith,Los Angeles,ON,United States,America/New_York,landing_page,{},subscribed,True,False,2022-04-11 20:29:11,2024-01-31 23:02:48,173.42,789.25,winback,unknown,65.4,84.57,537.2,2025-04-08 00:43:41,326.25,2,{}
klv_cust2115406331,user2189@example.com,+15553738874,Alice,Patel,Los Angeles,NY,United Kingdom,America/New_York,landing_page,{},subscribed,True,False,2023-04-16 05:48:00,2024-09-19 05:57:52,272.65,832.61,winback,unknown,111.5,112.31,526.77,2025-12-27 19:14:34,257.63,8,{}
klv_cust7651029165,user2190@example.com,+15554966571,Carol,Patel,Los Angeles,CA,United Kingdom,America/New_York,landing_page,{},subscribed,True,False,2022-09-08 09:30:17,2024-02-25 01:43:45,299.21,935.34,low,male,33.1,65.19,403.88,2025-07-27 08:33:14,146.14,5,{}
klv_cust6313472215,user2191@example.com,+15552502476,David,Jones,London,CA,United States,America/New_York,landing_page,{},subscribed,True,True,2022-12-29 13:28:18,2024-02-17 23:22:40,210.05,988.11,medium,male,63.9,51.6,678.51,2025-05-15 10:24:16,407.34,1,{}
klv_cust7928143230,user2192@example.com,+15556990400,Bob,Smith,Sydney,Greater London,United Kingdom,America/New_York,landing_page,{},subscribed,True,False,2023-10-31 01:27:01,2025-02-04 17:53:33,340.54,1257.17,medium,male,78.0,105.74,388.89,2025-12-28 14:06:33,535.16,2,{}
klv_cust2571632270,user2193@example.com,+15556396995,David,Chen,Los Angeles,ON,United States,America/New_York,landing_page,{},subscribed,True,True,2022-10-24 13:08:59,2024-01-05 15:48:16,240.51,992.31,winback,unknown,77.6,105.37,139.56,2025-11-23 08:17:10,507.84,6,{}
klv_cust7437168216,user2194@example.com,+15553562631,Bob,Chen,New York,ON,Australia,America/New_York,social,{},subscribed,True,False,2023-02-11 09:44:03,2024-11-24 10:33:56,170.69,497.76,medium,unknown,104.2,79.37,525.56,2025-05-18 04:40:37,211.18,6,{}
klv_cust6199197408,user2195@example.com,+15553256147,Alice,Chen,London,NY,United States,America/New_York,shopify,{},subscribed,True,False,2022-11-14 21:24:04,2024-11-14 09:23:45,33.57,107.55,high,male,89.5,59.53,109.29,2025-10-11 12:19:41,158.24,11,{}
klv_cust6894024976,user2196@example.com,+15557941214,David,Patel,Sydney,CA,United Kingdom,America/New_York,landing_page,{},subscribed,True,True,2023-07-26 03:45:59,2024-03-30 07:49:56,223.14,580.92,high,unknown,106.6,94.56,470.23,2025-11-26 15:01:22,441.2,9,{}
klv_cust8964269909,user2197@example.com,+15552524723,Alice,Kim,Sydney,Greater London,Canada,America/New_York,social,{},subscribed,True,False,2022-09-24 13:18:45,2024-10-03 15:06:02,349.83,896.81,medium,female,118.4,79.44,185.34,2025-09-08 21:56:57,196.69,9,{}
klv_cust6495967005,user2198@example.com,+15554738267,David,Kim,Toronto,NY,United States,America/New_York,landing_page,{},subscribed,True,True,2022-06-14 10:39:31,2025-01-02 01:12:26,224.04,722.85,high,male,65.5,102.3,501.48,2025-09-10 23:13:20,138.23,6,{}
klv_cust2635881694,user2199@example.com,+15551314976,David,Jones,Los Angeles,NSW,Canada,America/New_York,social,{},subscribed,True,False,2022-11-21 00:35:20,2024-03-14 18:12:47,239.21,653.26,medium,male,105.7,59.15,311.66,2025-12-10 21:34:35,270.65,7,{}
klv_cust5937271321,user2200@example.com,+15558749952,David,Smith,New York,CA,United Kingdom,America/New_York,landing_page,{},subscribed,True,True,2023-08-04 19:33:48,2025-02-01 13:45:15,308.46,812.0,low,female,87.3,113.7,745.69,2025-12-16 17:54:24,285.45,8,{}
klv_cust4460319291,user2201@example.com,+15558850785,David,Patel,New York,NSW,United Kingdom,America/New_York,landing_page,{},subscribed,True,True,2023-08-31 20:12:59,2024-12-07 23:09:46,247.41,710.32,low,male,66.9,46.19,745.46,2025-04-16 09:13:24,480.78,6,{}
klv_cust6053489772,user2202@example.com,+15554814587,Eve,Patel,New York,ON,United States,America/New_York,landing_page,{},subscribed,True,False,2023-07-07 07:53:21,2024-08-02 01:07:29,210.9,661.95,low,female,94.0,82.89,52.11,2025-11-20 20:44:41,366.11,2,{}
klv_cust3145756342,user2203@example.com,+15558731118,Eve,Chen,London,ON,United States,America/New_York,social,{},subscribed,True,False,2023-12-28 13:22:21,2024-04-29 12:41:54,318.28,1172.55,low,unknown,40.7,108.68,526.64,2025-05-06 01:24:23,380.1,11,{}
klv_cust8389750357,user2204@example.com,+15558524358,Eve,Jones,London,Greater London,United Kingdom,America/New_York,social,{},subscribed,True,True,2023-04-03 13:05:25,2024-04-14 19:44:08,224.56,744.67,winback,unknown,33.7,61.65,588.46,2025-10-22 08:11:32,572.03,3,{}
klv_cust8667946580,user2205@example.com,+15551097282,Carol,Chen,Sydney,ON,United States,America/New_York,landing_page,{},subscribed,True,True,2023-08-02 13:01:18,2024-07-06 00:45:12,38.11,151.18,medium,female,58.2,45.6,461.36,2025-11-19 23:56:11,296.36,11,{}
klv_cust6583604299,user2206@example.com,+15557552099,David,Chen,Toronto,Greater London,United Kingdom,America/New_York,social,{},subscribed,True,True,2022-02-09 20:56:05,2024-12-19 01:32:45,127.79,523.23,winback,unknown,59.0,75.49,528.13,2025-11-12 20:26:08,342.47,9,{}
klv_cust3438830691,user2207@example.com,+15554122321,Bob,Kim,New York,NY,United Kingdom,America/New_York,shopify,{},subscribed,True,False,2022-06-29 23:46:29,2024-12-15 12:48:34,116.41,367.86,medium,male,41.4,39.41,499.09,2025-06-09 18:11:59,375.93,8,{}
klv_cust2711123163,user2208@example.com,+15557146150,David,Patel,Los Angeles,Greater London,United Kingdom,America/New_York,landing_page,{},subscribed,False,True,2022-11-17 07:39:05,2024-01-07 20:46:56,293.77,905.79,medium,unknown,69.6,76.9,533.86,2025-09-20 15:47:13,239.75,8,{}
klv_cust3965860354,user2209@example.com,+15552788933,Eve,Patel,Sydney,Greater London,United Kingdom,America/New_York,shopify,{},subscribed,True,True,2022-04-15 20:34:12,2024-01-15 19:01:20,231.2,706.62,low,male,50.2,67.73,792.81,2025-05-19 04:38:02,237.64,12,{}
klv_cust1257854279,user2210@example.com,+15553591466,David,Jones,Los Angeles,NY,United States,America/New_York,social,{},subscribed,True,True,2022-07-31 20:47:43,2024-01-20 23:47:21,258.93,1123.18,medium,male,64.5,82.24,397.03,2025-08-28 09:09:52,459.15,7,{}
klv_cust8790289305,user2211@example.com,+15554549063,Alice,Smith,New York,ON,United Kingdom,America/New_York,social,{},subscribed,True,True,2023-12-01 11:57:12,2024-12-02 17:09:51,278.75,784.12,low,female,114.4,50.96,580.31,2025-12-04 20:53:26,113.95,8,{}
klv_cust3705237613,user2212@example.com,+15554203017,Alice,Chen,Los Angeles,Greater London,United States,America/New_York,social,{},subscribed,True,False,2023-07-15 15:20:00,2024-04-12 20:33:39,187.21,574.37,low,unknown,40.3,92.59,748.02,2025-04-04 17:49:48,461.08,9,{}
klv_cust6732306182,user2213@example.com,+15555623445,Carol,Smith,Los Angeles,Greater London,United States,America/New_York,shopify,{},subscribed,True,True,2023-02-27 02:49:40,2024-10-12 17:46:03,59.3,263.66,high,unknown,81.7,45.14,666.3,2025-06-27 04:46:51,348.35,9,{}
klv_cust6845287382,user2214@example.com,+15559945821,Alice,Patel,New York,CA,United States,America/New_York,shopify,{},subscribed,True,True,2022-07-07 02:37:03,2024-09-07 06:28:13,254.57,1003.36,high,unknown,103.6,82.71,692.35,2025-10-29 08:57:32,379.56,4,{}
klv_cust6401844042,user2215@example.com,+15552805994,Eve,Smith,New York,NSW,United States,America/New_York,landing_page,{},subscribed,True,True,2023-11-15 22:37:20,2024-08-16 08:51:48,59.9,234.37,medium,unknown,71.0,85.6,59.37,2025-12-16 12:56:03,168.51,6,{}
klv_cust5380159400,user2216@example.com,+15553623795,Bob,Chen,Toronto,NY,United Kingdom,America/New_York,shopify,{},subscribed,False,True,2023-12-11 10:00:40,2024-01-24 16:03:12,160.11,548.99,high,male,108.3,45.93,135.49,2025-11-07 15:15:44,151.78,6,{}
klv_cust5815678365,user2217@example.com,+15559475921,Carol,Kim,Los Angeles,ON,United States,America/New_York,landing_page,{},subscribed,False,True,2022-01-17 00:27:34,2024-11-04 02:39:01,120.9,591.93,medium,unknown,94.4,99.05,575.65,2025-04-12 21:21:54,124.33,12,{}
klv_cust8646369354,user2218@example.com,+15557782675,Carol,Patel,New York,Greater London,United States,America/New_York,landing_page,{},subscribed,True,True,2023-02-21 02:58:05,2024-10-08 12:52:38,128.56,331.22,low,male,98.1,112.8,175.88,2025-12-20 16:16:36,360.94,1,{}
klv_cust6820149016,user2219@example.com,+15556914516,Bob,Chen,Sydney,NSW,Australia,America/New_York,shopify,{},subscribed,True,True,2022-01-24 17:46:51,2025-02-02 20:44:14,296.04,1399.21,low,male,47.9,41.2,669.43,2025-09-15 15:37:51,286.64,2,{}
klv_cust8458323087,user2220@example.com,+15554341502,David,Jones,New York,Greater London,Canada,America/New_York,shopify,{},subscribed,True,True,2022-03-07 21:46:13,2024-06-19 06:52:30,282.14,1097.99,low,unknown,79.6,116.37,257.55,2025-09-16 02:58:34,498.11,12,{}
klv_cust4820942294,user2221@example.com,+15559831189,Alice,Smith,Sydney,NY,United States,America/New_York,shopify,{},subscribed,True,True,2022-03-10 09:20:01,2024-01-08 10:49:43,244.74,1001.84,low,female,41.4,76.66,309.0,2025-06-29 06:52:03,471.62,3,{}
klv_cust6525576685,user2222@example.com,+15558762949,Carol,Jones,Toronto,ON,United States,America/New_York,shopify,{},subscribed,True,False,2023-04-14 22:37:39,2024-02-18 03:23:04,296.66,1375.02,low,male,116.4,118.38,112.7,2025-10-11 12:41:14,159.82,8,{}
klv_cust6744039057,user2223@example.com,+15552628612,Carol,Jones,New York,ON,United Kingdom,America/New_York,social,{},subscribed,True,False,2023-09-03 07:48:23,2025-01-15 08:50:42,319.09,1117.69,low,male,41.6,98.43,713.05,2025-09-26 15:05:41,168.16,10,{}
klv_cust7750131975,user2224@example.com,+15552044278,Bob,Smith,Los Angeles,NY,United Kingdom,America/New_York,landing_page,{},subscribed,True,True,2023-08-29 20:31:17,2024-04-12 06:24:18,151.23,536.58,high,female,51.1,49.29,782.64,2025-08-23 23:11:57,145.26,1,{}
klv_cust1306420495,user2225@example.com,+15551742072,Eve,Chen,New York,ON,Australia,America/New_York,social,{},subscribed,True,True,2023-10-14 22:35:59,2024-10-14 14:43:30,202.19,678.5,high,unknown,75.3,36.83,544.82,2025-07-06 08:41:57,373.1,2,{}
klv_cust5990749811,user2226@example.com,+15555431388,Eve,Chen,New York,Greater London,United States,America/New_York,social,{},subscribed,True,False,2022-01-01 05:31:40,2024-03-02 15:13:22,65.53,271.89,low,unknown,82.4,37.63,596.23,2025-05-21 19:34:19,217.26,1,{}
klv_cust6275155878,user2227@example.com,+15552974612,Carol,Chen,Los Angeles,Greater London,United Kingdom,America/New_York,shopify,{},subscribed,True,False,2022-09-06 20:37:05,2024-09-12 04:15:57,300.48,1252.6,low,unknown,113.7,70.13,119.66,2025-10-01 04:03:12,485.4,7,{}
klv_cust8063693463,user2228@example.com,+15558220891,Bob,Smith,London,CA,United Kingdom,America/New_York,social,{},subscribed,False,False,2023-12-02 16:22:02,2024-03-01 16:22:03,147.3,381.29,high,male,40.0,74.59,733.42,2025-07-02 17:01:07,252.66,1,{}
klv_cust9441870024,user2229@example.com,+15559550221,Carol,Smith,Los Angeles,Greater London,United States,America/New_York,landing_page,{},subscribed,True,True,2023-09-25 12:44:50,2025-01-14 08:47:17,115.82,349.5,low,female,113.3,60.14,337.41,2025-08-25 12:31:35,593.94,2,{}
klv_cust2778069478,user2230@example.com,+15556505964,David,Kim,Toronto,NY,United States,America/New_York,social,{},subscribed,True,True,2022-07-13 02:32:40,2024-04-06 05:21:19,57.01,181.48,low,unknown,65.0,116.68,52.61,2025-08-29 06:09:09,241.56,10,{}
klv_cust1099218439,user2231@example.com,+15554821941,Alice,Kim,London,NSW,United States,America/New_York,shopify,{},subscribed,True,False,2022-01-28 09:25:37,2024-09-23 18:26:46,296.38,1159.23,low,male,56.5,47.56,777.01,2025-04-26 15:27:00,244.24,12,{}
klv_cust4125758723,user2232@example.com,+15555290260,Alice,Smith,Sydney,NSW,United States,America/New_York,social,{},subscribed,True,True,2023-07-21 06:46:00,2024-05-16 12:44:33,287.94,1366.17,low,female,65.7,53.06,114.99,2025-05-04 21:06:21,181.34,8,{}
klv_cust8138332494,user2233@example.com,+15551539545,Carol,Kim,Sydney,Greater London,United Kingdom,America/New_York,landing_page,{},subscribed,True,False,2023-03-11 17:08:15,2024-11-08 14:00:08,55.03,144.14,medium,male,41.5,106.79,289.62,2025-09-11 00:26:30,230.1,9,{}
klv_cust1343875431,user2234@example.com,+15558969316,Bob,Smith,Los Angeles,Greater London,India,America/New_York,landing_page,{},subscribed,True,False,2022-03-19 10:41:01,2024-04-06 20:53:48,80.89,372.36,medium,male,39.7,69.33,56.1,2025-09-16 15:38:00,152.0,3,{}
klv_cust6011842297,user2235@example.com,+15553278050,Eve,Chen,New York,ON,Australia,America/New_York,landing_page,{},subscribed,True,False,2022-02-08 06:03:36,2024-11-30 02:02:39,230.09,1055.62,low,unknown,60.6,57.48,299.53,2025-11-05 07:50:42,218.93,4,{}
klv_cust1442421654,user2236@example.com,+15556675028,Eve,Smith,London,Greater London,United Kingdom,America/New_York,shopify,{},subscribed,True,False,2022-06-27 12:22:34,2024-03-04 20:18:36,35.59,129.44,high,unknown,91.0,52.81,704.7,2025-08-17 16:26:38,200.7,4,{}
klv_cust9068916300,user2237@example.com,+15558172578,Alice,Jones,Sydney,Greater London,United States,America/New_York,landing_page,{},subscribed,True,False,2022-11-05 09:16:50,2024-11-21 12:06:14,222.88,978.08,low,unknown,46.8,70.3,718.55,2025-09-20 07:54:46,287.11,11,{}
klv_cust3355504998,user2238@example.com,+15553455357,Bob,Patel,New York,ON,United States,America/New_York,social,{},subscribed,True,False,2022-05-12 18:51:45,2024-04-04 11:27:01,90.67,371.33,medium,unknown,42.2,108.8,696.58,2025-10-04 12:53:59,81.87,6,{}
klv_cust1357561213,user2239@example.com,+15557951369,Bob,Patel,London,NY,United States,America/New_York,social,{},subscribed,True,True,2023-02-26 10:09:00,2024-02-14 07:06:21,222.46,1092.71,low,female,37.9,78.45,225.1,2025-12-10 15:34:48,257.11,4,{}
klv_cust1666898313,user2240@example.com,+15559199217,Alice,Smith,Sydney,NY,United Kingdom,America/New_York,social,{},subscribed,True,False,2022-02-14 22:41:21,2024-05-23 10:57:27,50.83,224.56,low,male,36.0,50.41,583.02,2025-06-04 05:20:00,330.64,3,{}
klv_cust9098037639,user2241@example.com,+15552028969,David,Patel,Sydney,ON,India,America/New_York,shopify,{},subscribed,True,True,2022-10-18 18:41:24,2024-05-06 15:42:54,343.04,1398.54,medium,female,33.1,54.97,478.52,2025-08-22 21:50:52,236.31,1,{}
klv_cust2328736852,user2242@example.com,+15558299575,Bob,Jones,Los Angeles,ON,United States,America/New_York,landing_page,{},subscribed,True,True,2022-05-14 17:07:51,2025-02-14 15:17:02,29.46,102.84,medium,male,100.4,102.17,191.47,2025-05-23 01:23:27,424.13,4,{}
klv_cust6515490818,user2243@example.com,+15559487401,Eve,Kim,Los Angeles,NY,United Kingdom,America/New_York,landing_page,{},subscribed,True,True,2023-04-04 09:01:02,2024-10-02 23:58:22,293.93,1059.88,low,unknown,105.1,80.46,561.69,2025-04-20 09:55:58,399.65,11,{}
klv_cust3690714075,user2244@example.com,+15552501870,Carol,Chen,Los Angeles,Greater London,United States,America/New_York,landing_page,{},subscribed,True,False,2023-09-22 13:12:26,2024-09-10 16:12:13,22.62,59.01,low,unknown,51.7,38.51,116.38,2025-07-08 11:43:54,128.79,3,{}
klv_cust4601406440,user2245@example.com,+15555299426,David,Patel,New York,CA,United Kingdom,America/New_York,social,{},subscribed,True,True,2023-12-25 07:39:54,2024-04-14 01:52:55,28.13,114.32,high,male,65.2,104.11,450.91,2025-08-15 08:13:34,245.8,8,{}
klv_cust1122712790,user2246@example.com,+15554478049,Bob,Kim,London,CA,United States,America/New_York,social,{},subscribed,True,True,2022-08-29 06:09:10,2024-01-16 06:46:24,214.84,866.6,winback,male,66.7,43.27,399.94,2025-07-12 01:31:50,285.6,9,{}
klv_cust8144889126,user2247@example.com,+15555378373,Eve,Chen,New York,ON,United States,America/New_York,social,{},subscribed,True,True,2022-11-14 16:21:46,2024-12-09 01:02:52,122.45,369.57,low,female,119.9,56.83,586.27,2025-11-24 09:31:11,256.45,10,{}
klv_cust7340036327,user2248@example.com,+15551706314,Bob,Jones,London,NSW,United Kingdom,America/New_York,shopify,{},subscribed,True,False,2023-01-06 11:02:32,2024-10-30 00:46:14,290.07,1304.24,low,female,32.3,110.35,210.82,2025-04-27 18:34:15,566.61,7,{}
klv_cust2910594463,user2249@example.com,+15554117207,David,Smith,London,CA,United Kingdom,America/New_York,social,{},subscribed,True,False,2023-11-13 21:05:10,2024-02-24 09:45:15,123.34,587.97,medium,male,88.8,71.59,589.83,2025-11-15 00:53:13,595.05,11,{}
klv_cust7861571879,user2250@example.com,+15557087508,Alice,Chen,London,CA,United States,America/New_York,landing_page,{},subscribed,False,False,2022-05-14 05:12:49,2024-04-17 05:06:31,251.94,924.11,medium,female,62.2,80.67,305.43,2025-05-04 22:06:53,567.85,6,{}
klv_cust7717262223,user2251@example.com,+15551566369,Eve,Kim,Toronto,Greater London,United Kingdom,America/New_York,landing_page,{},subscribed,True,True,2023-06-15 05:26:31,2024-06-10 15:55:52,89.59,226.53,low,female,30.9,43.65,779.58,2025-05-03 15:30:41,240.85,12,{}
klv_cust6786043791,user2252@example.com,+15556567621,Bob,Kim,Toronto,CA,United Kingdom,America/New_York,social,{},subscribed,True,True,2022-01-19 19:29:34,2025-01-07 21:20:04,105.15,492.65,low,female,37.3,55.99,486.16,2025-06-14 07:15:05,291.96,4,{}
klv_cust3317856944,user2253@example.com,+15551598110,David,Patel,London,NSW,Canada,America/New_York,social,{},subscribed,True,False,2022-10-20 04:19:33,2024-02-14 16:36:31,221.18,682.59,high,female,108.6,91.4,624.81,2025-08-22 03:43:40,172.11,4,{}
klv_cust4456193555,user2254@example.com,+15551016872,Eve,Patel,Toronto,NSW,Australia,America/New_York,social,{},subscribed,True,False,2022-07-22 19:24:22,2024-09-13 01:15:47,146.86,494.21,low,female,71.8,114.18,97.29,2025-10-04 14:00:05,197.46,9,{}
klv_cust7192742877,user2255@example.com,+15553970409,Carol,Jones,London,Greater London,United States,America/New_York,shopify,{},subscribed,True,False,2023-08-19 20:15:29,2024-05-23 19:30:41,254.17,862.19,high,male,33.6,55.13,438.9,2025-06-29 07:32:03,379.43,10,{}
klv_cust6865994703,user2256@example.com,+15551308747,Bob,Smith,Toronto,CA,United States,America/New_York,social,{},subscribed,True,False,2023-04-21 01:05:29,2024-01-04 08:35:17,283.55,845.5,low,male,107.3,88.1,521.07,2025-08-20 07:09:36,72.28,8,{}
klv_cust2115862756,user2257@example.com,+15557816892,Carol,Chen,New York,NSW,India,America/New_York,shopify,{},subscribed,True,True,2022-06-14 03:04:30,2024-11-11 17:59:41,130.06,404.21,medium,female,75.8,92.57,74.49,2025-07-12 10:49:23,206.36,4,{}
klv_cust2303835765,user2258@example.com,+15559915223,Eve,Kim,Sydney,CA,United Kingdom,America/New_York,social,{},subscribed,True,False,2022-01-21 03:17:54,2024-11-11 00:11:58,246.38,717.6,high,unknown,34.8,106.3,220.75,2025-10-24 14:44:35,69.06,7,{}
klv_cust9590331226,user2259@example.com,+15558661098,David,Patel,London,Greater London,Australia,America/New_York,landing_page,{},subscribed,True,True,2022-01-19 08:24:52,2025-01-19 10:18:12,49.9,221.27,medium,male,109.5,74.74,790.67,2025-12-26 21:10:17,281.65,4,{}
klv_cust4641902461,user2260@example.com,+15559810411,Eve,Smith,Sydney,ON,United States,America/New_York,landing_page,{},subscribed,True,True,2022-03-12 22:21:40,2024-08-15 16:09:02,342.68,975.31,low,male,42.9,93.23,783.66,2025-06-13 05:59:59,478.14,4,{}
klv_cust6771941776,user2261@example.com,+15556005713,Carol,Patel,New York,Greater London,United States,America/New_York,shopify,{},subscribed,True,False,2022-11-16 01:31:23,2024-11-11 00:01:21,203.84,612.68,high,female,91.2,102.34,695.75,2025-08-21 14:04:35,475.6,10,{}
klv_cust9625656293,user2262@example.com,+15558469901,Alice,Patel,Toronto,CA,United States,America/New_York,shopify,{},subscribed,True,True,2023-09-12 16:16:39,2024-09-14 23:13:38,335.15,1509.72,low,unknown,83.7,84.78,259.76,2025-09-17 18:34:34,214.83,1,{}
klv_cust9255306810,user2263@example.com,+15557960057,Eve,Chen,Toronto,NY,Canada,America/New_York,social,{},subscribed,True,True,2023-06-02 01:15:39,2024-09-23 03:31:40,327.03,1129.08,low,female,62.6,81.38,251.35,2025-09-20 19:52:15,257.78,8,{}
klv_cust7343954769,user2264@example.com,+15558621497,Eve,Chen,London,CA,United States,America/New_York,social,{},subscribed,True,True,2022-02-28 03:51:33,2024-08-13 02:10:47,125.04,377.76,low,male,72.6,102.64,644.94,2025-12-29 04:08:55,555.6,2,{}
klv_cust9620935604,user2265@example.com,+15556811159,David,Jones,Toronto,CA,United Kingdom,America/New_York,social,{},subscribed,True,True,2023-07-26 09:32:11,2024-05-22 11:50:44,207.77,945.37,low,female,84.3,77.54,511.24,2025-09-28 10:26:40,481.1,8,{}
klv_cust2604788242,user2266@example.com,+15555204805,David,Chen,New York,NY,United Kingdom,America/New_York,landing_page,{},subscribed,True,False,2022-11-11 22:56:00,2024-01-08 19:52:06,262.7,935.41,high,male,60.0,108.31,55.89,2025-08-09 12:28:57,380.69,1,{}
klv_cust7702529931,user2267@example.com,+15552340601,Eve,Smith,Toronto,NSW,United Kingdom,America/New_York,landing_page,{},subscribed,True,False,2022-09-13 05:59:27,2024-10-18 20:32:29,114.53,565.08,medium,female,74.1,45.29,598.17,2025-09-28 21:42:32,127.16,8,{}
klv_cust2695447268,user2268@example.com,+15556639329,David,Kim,London,ON,United Kingdom,America/New_York,landing_page,{},subscribed,True,False,2022-05-09 05:45:27,2024-01-28 16:22:17,156.66,572.77,low,male,102.8,96.37,766.21,2025-07-08 02:12:12,359.52,4,{}
klv_cust2625035499,user2269@example.com,+15556736891,David,Chen,Los Angeles,ON,United States,America/New_York,shopify,{},subscribed,True,True,2022-10-24 08:16:00,2024-11-16 09:41:57,101.14,383.39,winback,male,60.2,54.21,519.74,2025-11-11 11:46:18,446.94,11,{}
klv_cust2129491690,user2270@example.com,+15553372903,Alice,Jones,New York,NSW,United Kingdom,America/New_York,landing_page,{},subscribed,True,False,2023-01-06 09:58:27,2024-09-05 17:00:39,186.47,484.28,low,female,74.3,59.72,583.36,2025-10-29 17:42:16,387.48,11,{}
klv_cust8235474949,user2271@example.com,+15556097518,David,Chen,London,CA,United Kingdom,America/New_York,shopify,{},subscribed,True,False,2022-06-04 02:28:32,2024-07-28 03:39:19,341.26,1448.89,high,female,60.8,39.78,728.5,2025-06-17 09:40:12,356.63,7,{}
klv_cust8768773991,user2272@example.com,+15553865029,Eve,Patel,London,Greater London,United States,America/New_York,social,{},subscribed,True,True,2022-07-19 16:24:32,2024-11-04 18:25:33,337.75,1325.92,medium,unknown,94.7,68.12,577.78,2025-10-23 20:48:49,83.87,12,{}
klv_cust2773408660,user2273@example.com,+15551519094,Carol,Smith,Los Angeles,CA,United States,America/New_York,landing_page,{},subscribed,True,False,2023-10-24 01:06:44,2025-01-17 08:55:39,234.68,651.67,low,female,115.4,97.43,410.45,2025-12-19 04:07:56,347.48,11,{}
klv_cust4665677395,user2274@example.com,+15552270889,Eve,Chen,New York,NY,United States,America/New_York,shopify,{},subscribed,True,True,2022-01-30 11:46:19,2025-02-07 04:16:36,324.19,873.71,low,female,49.0,76.63,450.22,2025-11-12 13:17:35,389.58,8,{}
klv_cust1783432867,user2275@example.com,+15557228765,Bob,Chen,London,NSW,United States,America/New_York,social,{},subscribed,True,True,2023-12-16 21:13:28,2024-06-20 20:25:50,170.93,736.49,high,female,68.7,60.08,743.23,2025-08-29 00:15:12,89.79,6,{}
klv_cust2243802345,user2276@example.com,+15553927279,Bob,Kim,Sydney,CA,United Kingdom,America/New_York,social,{},subscribed,True,False,2023-04-30 13:43:24,2024-02-20 08:50:13,228.12,1055.41,low,unknown,71.2,77.19,130.26,2025-09-05 15:22:05,553.6,8,{}
klv_cust8030400668,user2277@example.com,+15556718654,Alice,Kim,London,NY,United Kingdom,America/New_York,shopify,{},subscribed,True,False,2022-05-03 20:03:05,2024-01-25 22:00:40,127.97,386.42,winback,male,103.4,37.05,780.0,2025-10-09 12:52:40,185.13,11,{}
