id,name,email,phone,customer_id,financial_status,fulfillment_status,currency,total_price,subtotal_price,total_discounts,total_tax,total_shipping,total_refunds,net_payment,billing_address,shipping_address,shipping_country,shipping_country_code,line_items,discount_codes,refunds,fulfillments,transactions,tags,note,source_name,landing_site,referring_site,utm_source,utm_medium,utm_campaign,utm_content,utm_term,cancelled_at,cancel_reason,closed_at,processed_at,created_at,updated_at,customer_orders_count,customer_total_spent
5006930,#ORD5006930,user2788@example.com,,cust1498192006,paid,fulfilled,USD,156.88,137.94,0.0,11.04,7.9,0.0,156.88,{},{},CA,CA,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,,camp_2,,,,,2024-02-29 13:17:11,2024-02-29 13:17:11,2024-02-29 13:17:11,2024-02-29 13:17:11,3,376.51
5006931,#ORD5006931,user2789@example.com,,cust6014805529,paid,fulfilled,USD,73.95,61.96,0.0,4.96,7.03,0.0,73.95,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,email,camp_2,,,,,2023-08-19 14:03:54,2023-08-19 14:03:54,2023-08-19 14:03:54,2023-08-19 14:03:54,1,59.16
5006932,#ORD5006932,user2789@example.com,,cust6014805529,paid,fulfilled,USD,90.27,75.97,0.0,6.08,8.22,0.0,90.27,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,organic,camp_5,,,,,2023-08-19 23:46:47,2023-08-19 23:46:47,2023-08-19 23:46:47,2023-08-19 23:46:47,2,144.43
5006933,#ORD5006933,user2789@example.com,,cust6014805529,paid,fulfilled,USD,43.19,39.99,0.0,3.2,0.0,0.0,43.19,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,cpc,camp_16,,,,,2023-08-29 04:21:17,2023-08-29 04:21:17,2023-08-29 04:21:17,2023-08-29 04:21:17,3,103.66
5006934,#ORD5006934,user2789@example.com,,cust6014805529,pending,fulfilled,USD,82.09,65.96,0.0,5.28,10.85,0.0,82.09,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,email,camp_13,,,,,2023-12-02 09:36:19,2023-12-02 09:36:19,2023-12-02 09:36:19,2023-12-02 09:36:19,4,262.69
5006935,#ORD5006935,user2789@example.com,,cust6014805529,paid,fulfilled,USD,24.49,13.99,0.0,1.12,9.38,0.0,24.49,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,organic,camp_17,,,,,2023-12-20 17:40:30,2023-12-20 17:40:30,2023-12-20 17:40:30,2023-12-20 17:40:30,5,97.96
5006936,#ORD5006936,user2789@example.com,,cust6014805529,pending,fulfilled,USD,51.44,41.97,0.0,3.36,6.11,0.0,51.44,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,email,camp_20,,,,,2025-02-23 16:56:15,2025-02-23 16:56:15,2025-02-23 16:56:15,2025-02-23 16:56:15,6,246.91
5006937,#ORD5006937,user2790@example.com,,cust7007563175,paid,fulfilled,USD,135.82,127.95,12.79,9.21,11.45,0.0,135.82,{},{},CA,CA,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,social,camp_4,,,,,2024-09-24 16:52:34,2024-09-24 16:52:34,2024-09-24 16:52:34,2024-09-24 16:52:34,1,108.66
5006938,#ORD5006938,user2791@example.com,,cust6589329268,paid,fulfilled,USD,38.86,35.98,0.0,2.88,0.0,0.0,38.86,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,organic,camp_17,,,,,2024-12-15 12:16:58,2024-12-15 12:16:58,2024-12-15 12:16:58,2024-12-15 12:16:58,1,31.09
5006939,#ORD5006939,user2792@example.com,,cust3287159563,paid,fulfilled,USD,33.03,33.98,3.4,2.45,0.0,0.0,33.03,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,email,camp_7,,,,,2023-07-03 12:21:27,2023-07-03 12:21:27,2023-07-03 12:21:27,2023-07-03 12:21:27,1,26.42
5006940,#ORD5006940,user2792@example.com,,cust3287159563,paid,fulfilled,USD,144.67,133.95,0.0,10.72,0.0,0.0,144.67,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,,camp_12,,,,,2023-10-01 23:09:03,2023-10-01 23:09:03,2023-10-01 23:09:03,2023-10-01 23:09:03,2,231.47
5006941,#ORD5006941,user2792@example.com,,cust3287159563,paid,fulfilled,USD,51.69,42.97,0.0,3.44,5.28,0.0,51.69,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,organic,camp_15,,,,,2023-11-11 03:42:26,2023-11-11 03:42:26,2023-11-11 03:42:26,2023-11-11 03:42:26,3,124.06
5006942,#ORD5006942,user2793@example.com,,cust8325529753,refunded,fulfilled,USD,26.63,13.99,0.0,1.12,11.52,0.0,26.63,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,social,camp_8,,,,,2023-07-03 19:31:27,2023-07-03 19:31:27,2023-07-03 19:31:27,2023-07-03 19:31:27,1,21.3
5006943,#ORD5006943,user2793@example.com,,cust8325529753,paid,fulfilled,USD,135.83,120.95,0.0,9.68,5.2,0.0,135.83,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,email,camp_1,,,,,2023-07-18 23:01:21,2023-07-18 23:01:21,2023-07-18 23:01:21,2023-07-18 23:01:21,2,217.33
5006944,#ORD5006944,user2793@example.com,,cust8325529753,paid,fulfilled,USD,28.3,17.99,0.0,1.44,8.87,0.0,28.3,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,social,camp_5,,,,,2023-09-28 21:03:32,2023-09-28 21:03:32,2023-09-28 21:03:32,2023-09-28 21:03:32,3,67.92
5006945,#ORD5006945,user2793@example.com,,cust8325529753,paid,fulfilled,USD,17.27,15.99,0.0,1.28,0.0,0.0,17.27,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,email,camp_4,,,,,2024-08-23 09:27:01,2024-08-23 09:27:01,2024-08-23 09:27:01,2024-08-23 09:27:01,4,55.26
5006946,#ORD5006946,user2794@example.com,,cust7333314020,paid,fulfilled,USD,47.8,35.98,0.0,2.88,8.94,0.0,47.8,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,social,camp_5,,,,,2023-09-30 18:01:55,2023-09-30 18:01:55,2023-09-30 18:01:55,2023-09-30 18:01:55,1,38.24
5006947,#ORD5006947,user2794@example.com,,cust7333314020,paid,fulfilled,USD,56.12,51.96,0.0,4.16,0.0,0.0,56.12,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,cpc,camp_12,,,,,2024-01-10 14:49:23,2024-01-10 14:49:23,2024-01-10 14:49:23,2024-01-10 14:49:23,2,89.79
5006948,#ORD5006948,user2795@example.com,,cust9032781720,paid,fulfilled,USD,23.24,14.99,0.0,1.2,7.05,0.0,23.24,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,,camp_19,,,,,2023-01-08 14:10:30,2023-01-08 14:10:30,2023-01-08 14:10:30,2023-01-08 14:10:30,1,18.59
5006949,#ORD5006949,user2795@example.com,,cust9032781720,paid,fulfilled,USD,51.81,47.97,0.0,3.84,0.0,0.0,51.81,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,email,camp_18,,,,,2023-07-26 01:31:07,2023-07-26 01:31:07,2023-07-26 01:31:07,2023-07-26 01:31:07,2,82.9
5006950,#ORD5006950,user2796@example.com,,cust5345918656,paid,fulfilled,USD,44.91,29.98,0.0,2.4,12.53,0.0,44.91,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,organic,camp_8,,,,,2025-01-12 06:14:02,2025-01-12 06:14:02,2025-01-12 06:14:02,2025-01-12 06:14:02,1,35.93
5006951,#ORD5006951,user2797@example.com,,cust7222637202,paid,fulfilled,USD,25.58,16.99,0.0,1.36,7.23,0.0,25.58,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,,camp_14,,,,,2025-01-23 22:26:53,2025-01-23 22:26:53,2025-01-23 22:26:53,2025-01-23 22:26:53,1,20.46
5006952,#ORD5006952,user2798@example.com,,cust8209074298,paid,fulfilled,USD,170.55,145.94,0.0,11.68,12.93,0.0,170.55,{},{},IN,IN,[],[],[],[],[],,,web,/collections/all,https://google.com,google,,camp_12,,,,,2023-09-18 14:06:22,2023-09-18 14:06:22,2023-09-18 14:06:22,2023-09-18 14:06:22,1,136.44
5006953,#ORD5006953,user2798@example.com,,cust8209074298,paid,fulfilled,USD,41.01,37.97,0.0,3.04,0.0,0.0,41.01,{},{},IN,IN,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,email,camp_4,,,,,2023-11-28 09:50:24,2023-11-28 09:50:24,2023-11-28 09:50:24,2023-11-28 09:50:24,2,65.62
5006954,#ORD5006954,user2799@example.com,,cust1176169319,pending,fulfilled,USD,76.73,78.95,7.9,5.68,0.0,0.0,76.73,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,social,camp_10,,,,,2023-11-22 08:49:04,2023-11-22 08:49:04,2023-11-22 08:49:04,2023-11-22 08:49:04,1,61.38
5006955,#ORD5006955,user2800@example.com,,cust8032683189,paid,fulfilled,USD,134.01,125.95,12.59,9.07,11.58,0.0,134.01,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,,camp_19,,,,,2024-02-14 02:07:16,2024-02-14 02:07:16,2024-02-14 02:07:16,2024-02-14 02:07:16,1,107.21
5006956,#ORD5006956,user2800@example.com,,cust8032683189,paid,fulfilled,USD,66.92,61.96,0.0,4.96,0.0,0.0,66.92,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,email,camp_9,,,,,2024-02-24 18:20:26,2024-02-24 18:20:26,2024-02-24 18:20:26,2024-02-24 18:20:26,2,107.07
5006957,#ORD5006957,user2800@example.com,,cust8032683189,paid,fulfilled,USD,40.45,29.98,3.0,2.16,11.31,0.0,40.45,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://email.com,email,organic,camp_11,,,,,2024-03-12 19:26:04,2024-03-12 19:26:04,2024-03-12 19:26:04,2024-03-12 19:26:04,3,97.08
5006958,#ORD5006958,user2800@example.com,,cust8032683189,paid,fulfilled,USD,29.14,26.98,0.0,2.16,0.0,0.0,29.14,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,organic,camp_15,,,,,2024-10-06 08:02:42,2024-10-06 08:02:42,2024-10-06 08:02:42,2024-10-06 08:02:42,4,93.25
5006959,#ORD5006959,user2800@example.com,,cust8032683189,refunded,fulfilled,USD,104.34,87.95,0.0,7.04,9.35,0.0,104.34,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,social,camp_7,,,,,2025-03-23 19:33:30,2025-03-23 19:33:30,2025-03-23 19:33:30,2025-03-23 19:33:30,5,417.36
5006960,#ORD5006960,user2801@example.com,,cust8981576848,paid,fulfilled,USD,26.64,14.99,0.0,1.2,10.45,0.0,26.64,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,organic,camp_19,,,,,2024-03-15 02:27:22,2024-03-15 02:27:22,2024-03-15 02:27:22,2024-03-15 02:27:22,1,21.31
5006961,#ORD5006961,user2801@example.com,,cust8981576848,paid,fulfilled,USD,25.13,17.99,0.0,1.44,5.7,0.0,25.13,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,email,camp_19,,,,,2024-10-28 12:17:48,2024-10-28 12:17:48,2024-10-28 12:17:48,2024-10-28 12:17:48,2,40.21
5006962,#ORD5006962,user2802@example.com,,cust6733641358,paid,fulfilled,USD,84.88,67.96,0.0,5.44,11.48,0.0,84.88,{},{},DE,DE,[],[],[],[],[],,,web,/collections/all,https://email.com,email,organic,camp_12,,,,,2023-10-24 22:57:13,2023-10-24 22:57:13,2023-10-24 22:57:13,2023-10-24 22:57:13,1,67.9
5006963,#ORD5006963,user2802@example.com,,cust6733641358,paid,fulfilled,USD,33.28,28.98,2.9,2.09,5.11,0.0,33.28,{},{},DE,DE,[],[],[],[],[],,,web,/collections/all,https://google.com,google,organic,camp_7,,,,,2024-04-17 04:28:11,2024-04-17 04:28:11,2024-04-17 04:28:11,2024-04-17 04:28:11,2,53.25
5006964,#ORD5006964,user2802@example.com,,cust6733641358,paid,fulfilled,USD,87.84,71.97,0.0,5.76,10.11,0.0,87.84,{},{},DE,DE,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,email,camp_20,,,,,2024-11-19 16:42:02,2024-11-19 16:42:02,2024-11-19 16:42:02,2024-11-19 16:42:02,3,210.82
5006965,#ORD5006965,user2802@example.com,,cust6733641358,paid,fulfilled,USD,94.73,79.98,0.0,6.4,8.35,0.0,94.73,{},{},DE,DE,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,email,camp_7,,,,,2025-01-28 00:53:23,2025-01-28 00:53:23,2025-01-28 00:53:23,2025-01-28 00:53:23,4,303.14
5006966,#ORD5006966,user2802@example.com,,cust6733641358,paid,fulfilled,USD,29.3,18.99,0.0,1.52,8.79,0.0,29.3,{},{},DE,DE,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,,camp_18,,,,,2025-03-30 07:29:53,2025-03-30 07:29:53,2025-03-30 07:29:53,2025-03-30 07:29:53,5,117.2
5006967,#ORD5006967,user2803@example.com,,cust5717062885,pending,fulfilled,USD,52.23,41.97,0.0,3.36,6.9,0.0,52.23,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,social,camp_20,,,,,2023-02-25 03:37:53,2023-02-25 03:37:53,2023-02-25 03:37:53,2023-02-25 03:37:53,1,41.78
5006968,#ORD5006968,user2803@example.com,,cust5717062885,pending,fulfilled,USD,73.7,56.96,0.0,4.56,12.18,0.0,73.7,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://google.com,google,social,camp_18,,,,,2023-08-09 07:17:13,2023-08-09 07:17:13,2023-08-09 07:17:13,2023-08-09 07:17:13,2,117.92
5006969,#ORD5006969,user2804@example.com,,cust6974959934,paid,fulfilled,USD,43.19,39.99,0.0,3.2,0.0,0.0,43.19,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,email,camp_8,,,,,2023-02-25 07:17:31,2023-02-25 07:17:31,2023-02-25 07:17:31,2023-02-25 07:17:31,1,34.55
5006970,#ORD5006970,user2804@example.com,,cust6974959934,paid,fulfilled,USD,20.51,18.99,0.0,1.52,0.0,0.0,20.51,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,cpc,camp_11,,,,,2023-08-14 16:33:38,2023-08-14 16:33:38,2023-08-14 16:33:38,2023-08-14 16:33:38,2,32.82
5006971,#ORD5006971,user2804@example.com,,cust6974959934,paid,fulfilled,USD,69.95,71.97,7.2,5.18,0.0,0.0,69.95,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,,camp_20,,,,,2024-04-27 23:21:22,2024-04-27 23:21:22,2024-04-27 23:21:22,2024-04-27 23:21:22,3,167.88
5006972,#ORD5006972,user2804@example.com,,cust6974959934,paid,fulfilled,USD,79.18,66.96,0.0,5.36,6.86,0.0,79.18,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,,camp_13,,,,,2025-03-12 02:23:20,2025-03-12 02:23:20,2025-03-12 02:23:20,2025-03-12 02:23:20,4,253.38
5006973,#ORD5006973,user2804@example.com,,cust6974959934,paid,fulfilled,USD,20.51,18.99,0.0,1.52,0.0,0.0,20.51,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,organic,camp_18,,,,,2025-03-26 16:05:17,2025-03-26 16:05:17,2025-03-26 16:05:17,2025-03-26 16:05:17,5,82.04
5006974,#ORD5006974,user2805@example.com,,cust4217320974,paid,fulfilled,USD,36.26,31.98,3.2,2.3,5.18,0.0,36.26,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,social,camp_4,,,,,2023-09-25 00:15:08,2023-09-25 00:15:08,2023-09-25 00:15:08,2023-09-25 00:15:08,1,29.01
5006975,#ORD5006975,user2805@example.com,,cust4217320974,paid,fulfilled,USD,22.66,14.99,0.0,1.2,6.47,0.0,22.66,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,cpc,camp_2,,,,,2024-03-10 19:13:48,2024-03-10 19:13:48,2024-03-10 19:13:48,2024-03-10 19:13:48,2,36.26
5006976,#ORD5006976,user2805@example.com,,cust4217320974,paid,fulfilled,USD,112.28,103.96,0.0,8.32,0.0,0.0,112.28,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,email,camp_4,,,,,2024-08-13 02:29:45,2024-08-13 02:29:45,2024-08-13 02:29:45,2024-08-13 02:29:45,3,269.47
5006977,#ORD5006977,user2806@example.com,,cust6067703428,paid,fulfilled,USD,137.05,127.95,12.8,9.21,12.69,0.0,137.05,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,cpc,camp_7,,,,,2023-02-04 03:34:27,2023-02-04 03:34:27,2023-02-04 03:34:27,2023-02-04 03:34:27,1,109.64
5006978,#ORD5006978,user2806@example.com,,cust6067703428,paid,fulfilled,USD,79.37,61.96,0.0,4.96,12.45,0.0,79.37,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,email,camp_5,,,,,2023-09-10 03:59:36,2023-09-10 03:59:36,2023-09-10 03:59:36,2023-09-10 03:59:36,2,126.99
5006979,#ORD5006979,user2807@example.com,,cust3351978047,paid,fulfilled,USD,43.29,32.98,0.0,2.64,7.67,0.0,43.29,{},{},IN,IN,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,social,camp_17,,,,,2023-07-24 08:15:14,2023-07-24 08:15:14,2023-07-24 08:15:14,2023-07-24 08:15:14,1,34.63
5006980,#ORD5006980,user2807@example.com,,cust3351978047,paid,fulfilled,USD,46.21,37.97,3.8,2.73,9.31,0.0,46.21,{},{},IN,IN,[],[],[],[],[],,,web,/collections/all,https://email.com,email,email,camp_15,,,,,2024-07-27 21:24:42,2024-07-27 21:24:42,2024-07-27 21:24:42,2024-07-27 21:24:42,2,73.94
5006981,#ORD5006981,user2807@example.com,,cust3351978047,paid,fulfilled,USD,23.31,23.98,2.4,1.73,0.0,0.0,23.31,{},{},IN,IN,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,social,camp_6,,,,,2024-12-28 03:10:42,2024-12-28 03:10:42,2024-12-28 03:10:42,2024-12-28 03:10:42,3,55.94
5006982,#ORD5006982,user2808@example.com,,cust3889662004,paid,fulfilled,USD,122.19,101.94,0.0,8.16,12.09,0.0,122.19,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,organic,camp_3,,,,,2023-01-09 21:10:49,2023-01-09 21:10:49,2023-01-09 21:10:49,2023-01-09 21:10:49,1,97.75
5006983,#ORD5006983,user2808@example.com,,cust3889662004,paid,fulfilled,USD,51.37,37.97,0.0,3.04,10.36,0.0,51.37,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,organic,camp_2,,,,,2023-05-10 01:32:27,2023-05-10 01:32:27,2023-05-10 01:32:27,2023-05-10 01:32:27,2,82.19
5006984,#ORD5006984,user2808@example.com,,cust3889662004,paid,fulfilled,USD,47.7,35.98,0.0,2.88,8.84,0.0,47.7,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,cpc,camp_20,,,,,2023-06-05 14:59:52,2023-06-05 14:59:52,2023-06-05 14:59:52,2023-06-05 14:59:52,3,114.48
5006985,#ORD5006985,user2808@example.com,,cust3889662004,paid,fulfilled,USD,12.95,11.99,0.0,0.96,0.0,0.0,12.95,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,,camp_12,,,,,2024-04-29 09:09:18,2024-04-29 09:09:18,2024-04-29 09:09:18,2024-04-29 09:09:18,4,41.44
5006986,#ORD5006986,user2808@example.com,,cust3889662004,paid,fulfilled,USD,31.63,17.99,0.0,1.44,12.2,0.0,31.63,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,cpc,camp_18,,,,,2024-12-01 04:24:21,2024-12-01 04:24:21,2024-12-01 04:24:21,2024-12-01 04:24:21,5,126.52
5006987,#ORD5006987,user2808@example.com,,cust3889662004,paid,fulfilled,USD,83.53,69.97,0.0,5.6,7.96,0.0,83.53,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,,camp_11,,,,,2025-03-10 13:34:51,2025-03-10 13:34:51,2025-03-10 13:34:51,2025-03-10 13:34:51,6,400.94
5006988,#ORD5006988,user2809@example.com,,cust4572079205,paid,fulfilled,USD,69.08,63.96,0.0,5.12,0.0,0.0,69.08,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,social,camp_13,,,,,2025-03-30 10:05:36,2025-03-30 10:05:36,2025-03-30 10:05:36,2025-03-30 10:05:36,1,55.26
5006989,#ORD5006989,user2810@example.com,,cust5346341182,paid,fulfilled,USD,99.1,79.98,0.0,6.4,12.72,0.0,99.1,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://google.com,google,organic,camp_6,,,,,2023-10-01 23:01:03,2023-10-01 23:01:03,2023-10-01 23:01:03,2023-10-01 23:01:03,1,79.28
5006990,#ORD5006990,user2810@example.com,,cust5346341182,paid,fulfilled,USD,70.51,57.96,0.0,4.64,7.91,0.0,70.51,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://google.com,google,email,camp_12,,,,,2024-01-10 18:36:20,2024-01-10 18:36:20,2024-01-10 18:36:20,2024-01-10 18:36:20,2,112.82
5006991,#ORD5006991,user2810@example.com,,cust5346341182,paid,fulfilled,USD,101.38,81.94,0.0,6.56,12.88,0.0,101.38,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,email,camp_5,,,,,2025-01-13 03:20:55,2025-01-13 03:20:55,2025-01-13 03:20:55,2025-01-13 03:20:55,3,243.31
5006992,#ORD5006992,user2811@example.com,,cust7210274473,paid,fulfilled,USD,43.93,29.98,0.0,2.4,11.55,0.0,43.93,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,,camp_12,,,,,2024-05-21 16:22:26,2024-05-21 16:22:26,2024-05-21 16:22:26,2024-05-21 16:22:26,1,35.14
5006993,#ORD5006993,user2812@example.com,,cust6511718732,paid,fulfilled,USD,71.29,58.96,0.0,4.72,7.61,0.0,71.29,{},{},IN,IN,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,email,camp_14,,,,,2023-01-03 22:19:47,2023-01-03 22:19:47,2023-01-03 22:19:47,2023-01-03 22:19:47,1,57.03
5006994,#ORD5006994,user2812@example.com,,cust6511718732,paid,fulfilled,USD,25.6,16.99,0.0,1.36,7.25,0.0,25.6,{},{},IN,IN,[],[],[],[],[],,,web,/collections/all,https://google.com,google,organic,camp_17,,,,,2023-04-02 02:02:00,2023-04-02 02:02:00,2023-04-02 02:02:00,2023-04-02 02:02:00,2,40.96
5006995,#ORD5006995,user2812@example.com,,cust6511718732,paid,fulfilled,USD,90.35,92.96,9.3,6.69,0.0,0.0,90.35,{},{},IN,IN,[],[],[],[],[],,,web,/collections/all,https://email.com,email,,camp_3,,,,,2023-09-06 19:29:50,2023-09-06 19:29:50,2023-09-06 19:29:50,2023-09-06 19:29:50,3,216.84
5006996,#ORD5006996,user2812@example.com,,cust6511718732,paid,fulfilled,USD,47.17,31.98,0.0,2.56,12.63,0.0,47.17,{},{},IN,IN,[],[],[],[],[],,,web,/collections/all,https://email.com,email,cpc,camp_20,,,,,2023-10-16 19:29:31,2023-10-16 19:29:31,2023-10-16 19:29:31,2023-10-16 19:29:31,4,150.94
5006997,#ORD5006997,user2812@example.com,,cust6511718732,pending,fulfilled,USD,15.11,13.99,0.0,1.12,0.0,0.0,15.11,{},{},IN,IN,[],[],[],[],[],,,web,/collections/all,https://email.com,email,social,camp_19,,,,,2024-06-16 00:06:04,2024-06-16 00:06:04,2024-06-16 00:06:04,2024-06-16 00:06:04,5,60.44
5006998,#ORD5006998,user2813@example.com,,cust1829270292,paid,fulfilled,USD,110.48,90.96,0.0,7.28,12.24,0.0,110.48,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,social,camp_11,,,,,2024-02-23 14:10:58,2024-02-23 14:10:58,2024-02-23 14:10:58,2024-02-23 14:10:58,1,88.38
5006999,#ORD5006999,user2813@example.com,,cust1829270292,paid,fulfilled,USD,51.52,39.99,4.0,2.88,12.65,0.0,51.52,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,cpc,camp_2,,,,,2024-04-10 03:32:47,2024-04-10 03:32:47,2024-04-10 03:32:47,2024-04-10 03:32:47,2,82.43
5007000,#ORD5007000,user2814@example.com,,cust9691727358,paid,fulfilled,USD,18.35,16.99,0.0,1.36,0.0,0.0,18.35,{},{},DE,DE,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,social,camp_19,,,,,2023-03-16 16:05:33,2023-03-16 16:05:33,2023-03-16 16:05:33,2023-03-16 16:05:33,1,14.68
5007001,#ORD5007001,user2815@example.com,,cust1394884830,refunded,fulfilled,USD,65.26,52.98,0.0,4.24,8.04,0.0,65.26,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,,camp_19,,,,,2023-06-02 20:49:21,2023-06-02 20:49:21,2023-06-02 20:49:21,2023-06-02 20:49:21,1,52.21
5007002,#ORD5007002,user2815@example.com,,cust1394884830,paid,fulfilled,USD,43.19,39.99,0.0,3.2,0.0,0.0,43.19,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,organic,camp_13,,,,,2023-12-11 02:39:17,2023-12-11 02:39:17,2023-12-11 02:39:17,2023-12-11 02:39:17,2,69.1
5007003,#ORD5007003,user2815@example.com,,cust1394884830,paid,fulfilled,USD,54.69,44.97,0.0,3.6,6.12,0.0,54.69,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,email,camp_3,,,,,2025-03-08 03:27:33,2025-03-08 03:27:33,2025-03-08 03:27:33,2025-03-08 03:27:33,3,131.26
5007004,#ORD5007004,user2816@example.com,,cust4588269668,paid,fulfilled,USD,52.46,53.97,5.4,3.89,0.0,0.0,52.46,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://email.com,email,email,camp_14,,,,,2023-08-09 00:42:43,2023-08-09 00:42:43,2023-08-09 00:42:43,2023-08-09 00:42:43,1,41.97
5007005,#ORD5007005,user2816@example.com,,cust4588269668,paid,fulfilled,USD,94.66,79.98,0.0,6.4,8.28,0.0,94.66,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,social,camp_15,,,,,2023-11-16 18:45:56,2023-11-16 18:45:56,2023-11-16 18:45:56,2023-11-16 18:45:56,2,151.46
5007006,#ORD5007006,user2816@example.com,,cust4588269668,paid,fulfilled,USD,18.35,16.99,0.0,1.36,0.0,0.0,18.35,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,organic,camp_11,,,,,2024-08-10 06:59:10,2024-08-10 06:59:10,2024-08-10 06:59:10,2024-08-10 06:59:10,3,44.04
